frame_number,timestamp_ms,speed_center_of_mass,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back,landmark_nose_x,landmark_nose_y,landmark_nose_z,landmark_nose_visibility,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_left_shoulder_visibility,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_right_shoulder_visibility,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_left_elbow_visibility,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_right_elbow_visibility,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_left_wrist_visibility,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_right_wrist_visibility,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_left_hip_visibility,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z,landmark_right_hip_visibility,landmark_left_knee_x,landmark_left_knee_y,landmark_left_knee_z,landmark_left_knee_visibility,landmark_right_knee_x,landmark_right_knee_y,landmark_right_knee_z,landmark_right_knee_visibility,landmark_left_ankle_x,landmark_left_ankle_y,landmark_left_ankle_z,landmark_left_ankle_visibility,landmark_right_ankle_x,landmark_right_ankle_y,landmark_right_ankle_z,landmark_right_ankle_visibility,landmark_left_heel_x,landmark_left_heel_y,landmark_left_heel_z,landmark_left_heel_visibility,landmark_right_heel_x,landmark_right_heel_y,landmark_right_heel_z,landmark_right_heel_visibility,move_id,move_type,form_quality,effort_level,tag_type,tag_level,tag_locations,tag_note
39,1300.325,119.09661757162155,172.2300553064731,156.0223790708295,145.5193177217862,176.01818949197443,,31.373147343180396,,140.466097894502,,158.07108292349662,179.99923120681615,,510.01041412353516,725.4145431518555,-0.9138846397399902,0.9999033808708191,390.37689685821533,809.2547035217285,-0.5372944474220276,0.9996102452278137,600.2089190483093,829.3700408935547,-0.6453923583030701,0.998883843421936,409.89962339401245,656.5752983093262,-0.4743621349334717,0.8706957101821899,599.1483092308044,697.7722549438477,-0.542036771774292,0.8714089393615723,438.821325302124,549.0634918212891,-0.5698583126068115,0.8781622648239136,651.2422370910645,578.0550384521484,-0.5178251266479492,0.9054158926010132,470.3442120552063,964.8946380615234,0.045374415814876556,0.9996062517166138,592.4398040771484,955.6687545776367,-0.045178093016147614,0.9996521472930908,425.80339550971985,808.8520431518555,0.05547291040420532,0.1655743569135666,716.4955544471741,777.7939796447754,-0.16762180626392365,0.5114456415176392,496.6107201576233,653.5721397399902,0.3338303565979004,0.2905389964580536,702.0097589492798,599.3386459350586,0.012590826489031315,0.6529998779296875,524.3119418621063,635.1042938232422,0.3539983928203583,0.22238759696483612,708.2178926467896,579.3921661376953,0.02062857523560524,0.517780601978302,2,drop_knee,4,5,,,,
40,1333.6666666666665,122.02180712773804,176.12692582392796,152.19780722130687,143.39323957945922,174.26135199847553,,31.586926110099114,,138.93799363200336,,91.39088697855559,179.99923686866913,,502.63127088546753,728.9620971679688,-1.004729151725769,0.9999109506607056,388.46450328826904,809.9388885498047,-0.5639090538024902,0.9996345043182373,599.748330116272,831.2724494934082,-0.6840412020683289,0.9989409446716309,413.0610466003418,660.8950996398926,-0.4890957772731781,0.8750532865524292,594.7191882133484,693.8972282409668,-0.5874966979026794,0.8650426268577576,439.2938554286957,549.4366836547852,-0.6199429035186768,0.8787156939506531,650.5518364906311,577.9145622253418,-0.5540894865989685,0.8964345455169678,468.0347979068756,964.5285415649414,0.04673153534531593,0.9996277689933777,592.2404408454895,949.2253303527832,-0.04642497003078461,0.9996790289878845,417.03028678894043,816.2858963012695,0.1385188102722168,0.16074685752391815,715.6326341629028,774.4934463500977,-0.15257017314434052,0.5089942812919617,487.4987518787384,660.7886123657227,0.5196849703788757,0.28122857213020325,697.7984762191772,599.9203491210938,0.0999213457107544,0.657658040523529,513.6819612979889,641.9500923156738,0.5513169169425964,0.2145511507987976,712.0772480964661,598.110466003418,0.12213832885026932,0.517327070236206,2,drop_knee,4,5,,,,
41,1367.0083333333334,143.88071427742608,158.439291089598,159.17975740280653,133.43371841810253,175.92151564297123,,28.514740064425823,,145.28224778175232,,94.99214223123735,179.99921157667174,,503.3372175693512,734.7916030883789,-1.0387715101242065,0.99991774559021,388.61977100372314,810.5355262756348,-0.5718604922294617,0.99965500831604,592.8365349769592,833.8699722290039,-0.6974721550941467,0.9989442825317383,443.20168375968933,658.0248641967773,-0.5217422842979431,0.8815023899078369,597.223813533783,707.7186012268066,-0.5951998829841614,0.8619173169136047,439.40621852874756,541.7111206054688,-0.6534805297851562,0.8801668882369995,651.6053652763367,578.4262275695801,-0.5770818591117859,0.8884223103523254,465.0718367099762,961.3968658447266,0.04671289399266243,0.9996548295021057,580.3609156608582,951.1826133728027,-0.04637513682246208,0.9997043013572693,427.9456651210785,823.7722778320312,0.007747170515358448,0.17323903739452362,697.7117013931274,780.977954864502,-0.23318001627922058,0.5144398212432861,488.3071482181549,660.2737426757812,0.36567309498786926,0.28346312046051025,697.2898006439209,598.8204002380371,-0.020994847640395164,0.6607961058616638,512.9833853244781,640.3995895385742,0.39654335379600525,0.21673299372196198,712.2876834869385,597.4753189086914,-0.008640788495540619,0.5184873938560486,2,drop_knee,4,5,,,,
42,1400.35,120.48975899148313,161.95094828580574,153.7540871285704,133.09451686029485,174.66555700520124,,25.9710897078777,,153.8918042979693,,91.687910159432,179.99919270340445,,502.6546061038971,751.1001777648926,-1.1295921802520752,0.9999238848686218,388.8391864299774,811.1694717407227,-0.6657449007034302,0.9996762275695801,587.9386496543884,836.7822647094727,-0.7660518288612366,0.9989959597587585,438.26156973838806,663.1735610961914,-0.6588091254234314,0.886360764503479,587.861659526825,706.2307548522949,-0.7153671979904175,0.8599203824996948,439.1432547569275,542.1465682983398,-0.8166496753692627,0.8837916254997253,651.178765296936,577.6221084594727,-0.7779144644737244,0.8811285495758057,466.17770075798035,953.9714241027832,0.047178562730550766,0.9996821880340576,577.2245979309082,952.261905670166,-0.0468328632414341,0.9997299909591675,428.9206266403198,820.609302520752,0.02126818522810936,0.1781177669763565,686.5167188644409,772.3080825805664,-0.24788902699947357,0.5234949588775635,466.8335974216461,659.0815544128418,0.377905011177063,0.2944874167442322,702.5296354293823,595.1067924499512,-0.047933224588632584,0.6768208146095276,486.7376375198364,637.2098350524902,0.40824106335639954,0.22459863126277924,733.934268951416,597.0141792297363,-0.037924524396657944,0.5321808457374573,2,drop_knee,4,5,,,,
43,1433.6916666666666,189.50283600839404,165.15990460557356,146.81339972398658,133.66791768619933,177.93981654746946,,26.106578482988464,,169.2937439265745,,151.98593700743476,179.99909046254848,,502.4791896343231,765.6596946716309,-1.1781305074691772,0.9999294877052307,389.2938208580017,808.4718704223633,-0.7030566930770874,0.9996930956840515,565.664234161377,833.767032623291,-0.8441444039344788,0.9990350604057312,433.77132654190063,664.5125198364258,-0.7010365724563599,0.8926936388015747,567.266993522644,702.4326324462891,-0.8350125551223755,0.8690201640129089,438.88373494148254,538.8058090209961,-0.8953604698181152,0.8898024559020996,650.6489109992981,578.2807159423828,-0.9070709347724915,0.8871757388114929,466.99665427207947,947.7152824401855,0.061723072081804276,0.9997087717056274,560.1799750328064,947.5547218322754,-0.061221130192279816,0.9997493028640747,481.26580238342285,809.2031478881836,-0.02371724136173725,0.22534005343914032,658.0916547775269,769.9385833740234,-0.21130384504795074,0.5563109517097473,497.6897728443146,655.3590202331543,0.2483600229024887,0.3516384959220886,716.5784668922424,591.6272163391113,0.006907007656991482,0.704505443572998,516.3837289810181,633.7519454956055,0.26709410548210144,0.2826547622680664,713.8092684745789,575.6854820251465,0.018601449206471443,0.5661700963973999,2,drop_knee,4,5,,,,
44,1467.0333333333333,135.14758520271522,164.76387072136563,149.8251545617333,132.015441477926,179.59822317366283,,27.89672058268147,,166.14077334666052,,150.47371389303453,179.99911051126023,,488.959504365921,768.8192367553711,-1.1035515069961548,0.9999333024024963,387.3495948314667,807.9743385314941,-0.6788368821144104,0.999707818031311,568.7327671051025,825.113639831543,-0.7252420783042908,0.9990853071212769,432.70740151405334,664.932861328125,-0.6374404430389404,0.8926543593406677,573.3543634414673,700.3027725219727,-0.8055457472801208,0.8678156137466431,437.91794657707214,538.3669281005859,-0.7973307967185974,0.8929122090339661,650.5682516098022,578.1410980224609,-0.8097696304321289,0.8858437538146973,467.4299168586731,944.5172309875488,0.05055155232548714,0.9997252225875854,565.1569747924805,944.2726707458496,-0.05022851750254631,0.9997686743736267,432.31096029281616,808.0195426940918,0.0029624784365296364,0.21632090210914612,669.9105405807495,759.9896621704102,-0.2396078109741211,0.5510274767875671,470.05067110061646,659.2447471618652,0.29476386308670044,0.34165602922439575,716.1422109603882,596.1339569091797,-0.08556558191776276,0.704224705696106,490.64852356910706,638.1244468688965,0.31608137488365173,0.2753587067127228,712.8682637214661,582.7745819091797,-0.07977724820375443,0.5679113268852234,2,drop_knee,4,5,,,,
45,1500.375,76.57822355401693,177.08930515477863,168.68573292130503,131.1652233768374,166.0538526763379,,38.44436644507219,,169.91260343976612,,160.1446498235978,179.99888103851353,,474.54728722572327,776.0322189331055,-1.1244910955429077,0.9999364614486694,391.4901638031006,808.311710357666,-0.6287280917167664,0.9997255206108093,536.3166403770447,808.9919471740723,-0.7463006973266602,0.9991313815116882,432.5192391872406,665.0043869018555,-0.6010367274284363,0.893363893032074,544.638204574585,682.8512191772461,-0.7291796803474426,0.8660405874252319,462.5572657585144,535.5736541748047,-0.7666171789169312,0.8910894393920898,579.6455383300781,553.0058097839355,-0.7641469836235046,0.880115807056427,480.0805342197418,945.4704093933105,0.06004674732685089,0.999747097492218,560.8352279663086,945.6465911865234,-0.05962196737527847,0.9997828006744385,521.5253949165344,781.7490577697754,-0.05844467133283615,0.22773903608322144,660.5499958992004,760.2436637878418,-0.24294798076152802,0.5624895095825195,592.3353910446167,631.7416191101074,0.21656465530395508,0.34888291358947754,713.4901714324951,599.0847587585449,-0.05637087672948837,0.7034354209899902,615.1750659942627,613.0804824829102,0.23613755404949188,0.28283363580703735,713.0354404449463,583.4894371032715,-0.047085702419281006,0.5701435208320618,2,drop_knee,4,5,,,,
46,1533.7166666666667,122.92713914681494,173.2167654995616,175.2626440710367,135.98332709757602,164.59634798117497,,30.907156741752406,,168.72227870490923,,166.78720987507774,179.99905853965413,,480.3619086742401,772.3197555541992,-1.2035378217697144,0.9999398589134216,390.9351396560669,813.2547569274902,-0.7223008275032043,0.9997422099113464,562.5686001777649,826.3667106628418,-0.8060548901557922,0.9991539716720581,413.9963221549988,665.4910469055176,-0.7149293422698975,0.8953408002853394,590.0795030593872,697.6807022094727,-0.7736088633537292,0.8686582446098328,450.8167541027069,534.0907859802246,-0.888668954372406,0.8961080312728882,633.3478903770447,554.410285949707,-0.8580471277236938,0.8817206621170044,479.9851977825165,939.7432708740234,0.05442986264824867,0.9997584223747253,569.4943642616272,945.1669692993164,-0.05400485545396805,0.9997906684875488,520.8134293556213,774.1415405273438,-0.08711232990026474,0.2217869907617569,665.713677406311,760.8871650695801,-0.27310872077941895,0.5524750351905823,569.5593166351318,635.767879486084,0.2189382016658783,0.3489965796470642,711.5957379341125,603.9116477966309,-0.07812460511922836,0.6995032429695129,594.3210411071777,617.6238441467285,0.24131116271018982,0.27973711490631104,712.2970819473267,590.8783721923828,-0.06853669136762619,0.5639979243278503,2,drop_knee,4,5,,,,
47,1567.0583333333334,199.1358175140629,172.3161661592063,178.19275381521646,134.68766807851662,175.52085496960322,,25.47123080232428,,156.2831114165172,,179.94798997314066,179.99921424061353,,488.81096363067627,769.8645973205566,-1.199128270149231,0.9999446272850037,391.43187403678894,821.4459228515625,-0.7168104648590088,0.9997604489326477,597.128734588623,836.4400863647461,-0.7920919060707092,0.9992157220840454,410.02524733543396,674.4729995727539,-0.7208837270736694,0.8995893597602844,622.5605177879333,704.6988487243652,-0.7593753337860107,0.8729698061943054,448.8058376312256,528.6629104614258,-0.883219838142395,0.9031164646148682,655.6127142906189,558.4325408935547,-0.8537946343421936,0.8846230506896973,479.7420930862427,934.0631675720215,0.05319724231958389,0.999775230884552,586.220211982727,932.9763793945312,-0.05284539610147476,0.9998095631599426,420.0117874145508,790.6285858154297,0.06334348022937775,0.21204502880573273,694.960527420044,758.4017944335938,-0.3424781262874603,0.5470306873321533,450.1107108592987,651.1126899719238,0.4044854938983917,0.34232813119888306,717.9095721244812,599.1734504699707,-0.21581146121025085,0.7010889053344727,470.77699184417725,631.8560600280762,0.43124252557754517,0.27328017354011536,719.0989923477173,590.8675003051758,-0.21194931864738464,0.5623227953910828,2,drop_knee,4,5,,,,
48,1600.4,256.3434119066805,168.19092396862544,179.34888312039072,133.4521442482455,171.49629819777905,,22.966211384347424,,161.75938935210377,,174.96528460425475,179.99922206508447,,489.4900667667389,759.9734687805176,-1.1949653625488281,0.9999477863311768,391.41323804855347,820.8566093444824,-0.6966122984886169,0.999771773815155,599.1989707946777,835.7224273681641,-0.7881205081939697,0.9992213249206543,403.47381234169006,675.3765678405762,-0.6793314814567566,0.8965863585472107,628.457407951355,710.1006889343262,-0.7427879571914673,0.8717833161354065,447.67879486083984,526.6024589538574,-0.8389440774917603,0.9079136252403259,658.6303925514221,573.5463523864746,-0.8231577277183533,0.8859997391700745,482.9249846935272,923.1754302978516,0.04701665788888931,0.9997835755348206,591.6610193252563,929.2620277404785,-0.04673062264919281,0.9998125433921814,464.5423364639282,748.3057594299316,-0.09318750351667404,0.20862042903900146,689.027202129364,742.807502746582,-0.23902088403701782,0.5335560441017151,535.9299838542938,618.6702919006348,0.1602109968662262,0.3383896052837372,713.8637924194336,591.6830635070801,-0.1336115300655365,0.6849897503852844,561.9289255142212,602.600040435791,0.17796018719673157,0.2680281400680542,714.5522618293762,582.5227546691895,-0.14063838124275208,0.5468469262123108,2,drop_knee,4,5,,,,
49,1633.7416666666666,213.8188285209245,163.8925355901966,176.65993823124242,137.27200593587702,172.03401027697043,,21.116455557610987,,161.59147328759727,,172.0810621811456,179.99923058650376,,490.06115198135376,760.8264541625977,-1.1786388158798218,0.9999509453773499,392.1631193161011,820.4615020751953,-0.717943549156189,0.9997873902320862,602.2318410873413,835.7464027404785,-0.7870450615882874,0.9992742538452148,397.5402295589447,675.2236175537109,-0.7238264083862305,0.8989913463592529,633.9966416358948,713.6892700195312,-0.7670886516571045,0.8777923583984375,446.01040720939636,528.0409812927246,-0.8855651021003723,0.9143249988555908,660.8141183853149,578.8357543945312,-0.8944485783576965,0.8919655680656433,482.9569137096405,926.363582611084,0.04769454523921013,0.9997972846031189,591.9681429862976,924.1637992858887,-0.04739828407764435,0.9998279213905334,452.8003120422363,752.9429054260254,0.013646146282553673,0.20381270349025726,688.6069107055664,740.3891372680664,-0.31816673278808594,0.539015531539917,505.1414966583252,625.8344078063965,0.31400564312934875,0.3417696952819824,714.5490431785583,582.476749420166,-0.20196281373500824,0.6963168382644653,529.4182670116425,608.0914306640625,0.33487921953201294,0.27252957224845886,717.02791929245,574.4926071166992,-0.20074746012687683,0.558535635471344,2,drop_knee,4,5,,,,
50,1667.0833333333333,110.1761196109363,162.46584074731658,165.66222261701063,140.07475909185382,172.94213242175118,,13.347252499268626,,164.74329319424893,,168.67874221165854,179.99927004350405,,490.46032905578613,759.9014282226562,-1.2633512020111084,0.9999551177024841,395.6074297428131,821.8878936767578,-0.7237774729728699,0.9997848868370056,616.7599296569824,841.3708305358887,-0.7904725074768066,0.9993105530738831,398.0684423446655,675.1678276062012,-0.7135498523712158,0.9003886580467224,655.5868363380432,722.8433990478516,-0.7554797530174255,0.8846861124038696,446.9023597240448,529.1773223876953,-0.8647214770317078,0.9203239679336548,664.9406862258911,582.0088005065918,-0.8881760239601135,0.9001938104629517,482.6991319656372,929.5743942260742,0.04759162664413452,0.9998016953468323,600.6059074401855,923.8628196716309,-0.04732493683695793,0.9998416900634766,424.9190068244934,768.0513954162598,0.09315554052591324,0.1954229772090912,687.3479676246643,732.8803825378418,-0.3075657784938812,0.5489489436149597,454.5391881465912,627.1862983703613,0.426349937915802,0.3359069526195526,711.4449763298035,583.6108016967773,-0.17996759712696075,0.7083564400672913,475.1154112815857,611.0433197021484,0.4516899287700653,0.26980459690093994,713.8322496414185,577.2228813171387,-0.17571459710597992,0.5710904598236084,2,drop_knee,4,5,,,,
51,1700.4250000000002,137.7108753873505,161.2703743448591,155.384892438661,139.31733519134193,162.04612481496298,,15.86795698121508,,165.7863642079784,,174.434923027484,179.9992745405397,,492.6592791080475,760.6334495544434,-1.258293867111206,0.9999582767486572,398.5042476654053,820.2032661437988,-0.719868540763855,0.9997768402099609,620.8717560768127,841.505241394043,-0.7857792973518372,0.9993122220039368,398.62961411476135,676.3940048217773,-0.7023150324821472,0.8912345767021179,668.5912156105042,735.2438735961914,-0.7466502785682678,0.8893911838531494,447.6147437095642,532.3328018188477,-0.8552477955818176,0.9246199131011963,667.4507832527161,583.7784004211426,-0.8698449730873108,0.9077544212341309,490.53123593330383,927.4489974975586,0.04642767831683159,0.9997948408126831,611.5081214904785,927.282829284668,-0.04611014947295189,0.9998495578765869,428.6660313606262,770.2783012390137,0.05929667130112648,0.18957360088825226,688.6322736740112,737.3280143737793,-0.2953421473503113,0.5540638566017151,475.25004744529724,619.9884223937988,0.3862043023109436,0.3349628746509552,710.7452416419983,577.6442527770996,-0.20056983828544617,0.7140628695487976,496.6619288921356,598.3029556274414,0.40841537714004517,0.27274638414382935,712.8931760787964,568.6624145507812,-0.19926781952381134,0.580328106880188,2,drop_knee,4,5,,,,
52,1733.7666666666667,116.81332163150824,160.81197329374857,165.01660709504336,138.58517708242968,169.1015681164755,,17.648336216272043,,165.46284236996755,,164.40099641296337,179.99926417142976,,497.1846377849579,761.5682601928711,-1.2292680740356445,0.9999608993530273,400.0373876094818,822.0747756958008,-0.7270578742027283,0.9997715353965759,619.2064905166626,843.7421607971191,-0.7850292921066284,0.9993311762809753,399.08241391181946,676.263370513916,-0.7219887375831604,0.8911334276199341,656.2245154380798,732.5458717346191,-0.7566816806793213,0.893844485282898,448.01382422447205,532.6333236694336,-0.8619832396507263,0.9285582900047302,665.1201581954956,584.1091918945312,-0.8901208639144897,0.913295328617096,490.0031518936157,922.7311134338379,0.046160344034433365,0.9998002648353577,608.264365196228,926.693286895752,-0.045842140913009644,0.9998611211776733,433.77354741096497,772.9562187194824,0.06618324667215347,0.18771611154079437,696.0644602775574,739.7942733764648,-0.29958993196487427,0.5725703835487366,471.814523935318,616.7660522460938,0.3730325996875763,0.3342203199863434,726.3916826248169,578.1433868408203,-0.21229463815689087,0.7290738224983215,493.9954698085785,592.4862670898438,0.39589163661003113,0.2739744484424591,730.8553719520569,569.0818405151367,-0.21175344288349152,0.5984720587730408,2,drop_knee,4,5,,,,
53,1767.1083333333333,143.2503385314064,177.76247157862596,154.5784915505607,127.00867419077863,161.85587334501028,,18.44724673836686,,170.49458183920237,,157.99664038063278,179.99924082814158,,503.6020803451538,767.5042533874512,-1.3592087030410767,0.9999638199806213,406.27896308898926,821.8280410766602,-0.8077942728996277,0.9997584819793701,618.3997678756714,845.7504844665527,-0.8681103587150574,0.9993141293525696,430.35968542099,677.5465965270996,-0.8193522095680237,0.8916364908218384,669.5889973640442,736.171760559082,-0.8667909502983093,0.8979951739311218,448.8749420642853,531.7580223083496,-0.9798197150230408,0.9322115778923035,668.5818815231323,585.1497459411621,-1.0388751029968262,0.918706476688385,493.0074727535248,913.1699180603027,0.04443364962935448,0.9997997283935547,609.5381140708923,919.0296363830566,-0.04413095861673355,0.9998697638511658,432.94947624206543,772.5188827514648,0.06859809905290604,0.1858321875333786,696.1290907859802,736.1965370178223,-0.28937992453575134,0.5779294371604919,442.1051216125488,620.2380752563477,0.39393314719200134,0.33710265159606934,741.3526153564453,576.7743873596191,-0.1676807701587677,0.7369981408119202,456.96901202201843,596.4575958251953,0.41901150345802307,0.27881860733032227,748.2868766784668,567.8478240966797,-0.1652345508337021,0.6061844825744629,2,drop_knee,4,5,,,,
54,1800.45,99.37678314602927,179.13024384264156,157.77188757803805,127.65208769875314,163.53356706245603,,15.696677027963634,,169.374418370697,,155.0944446114046,179.99923679416855,,510.358350276947,773.0657958984375,-1.2687808275222778,0.9999582171440125,405.62615633010864,821.0306167602539,-0.7689799666404724,0.999729573726654,616.6309905052185,844.7815704345703,-0.8422661423683167,0.9991446137428284,426.41947746276855,680.0973701477051,-0.7560583353042603,0.8818463683128357,663.3653497695923,737.2876739501953,-0.8276084065437317,0.8995231986045837,450.58343410491943,531.9311141967773,-0.9130333662033081,0.9320486187934875,666.8514704704285,579.9763870239258,-0.9673299193382263,0.9230889678001404,494.299213886261,912.9986000061035,0.044470738619565964,0.9997678399085999,607.1240615844727,921.8624496459961,-0.044085100293159485,0.9998382329940796,486.0305643081665,739.4190788269043,-0.06332554668188095,0.1861354410648346,685.1527190208435,735.5834197998047,-0.22904826700687408,0.5678672790527344,537.3404610157013,605.9230613708496,0.20450441539287567,0.3276539742946625,718.6888718605042,579.1815948486328,-0.055590447038412094,0.7208967804908752,558.9962196350098,587.2084808349609,0.22415457665920258,0.2706923484802246,724.2384052276611,571.8192100524902,-0.0463797003030777,0.5909425616264343,2,drop_knee,4,5,,,,
55,1833.7916666666667,90.75622367547348,171.6303844991435,160.83301812829689,132.04303799913504,167.07061411754063,,14.583755466508755,,164.45973167094132,,167.82034067754043,179.99926542365336,,510.39900183677673,773.4213066101074,-1.2535942792892456,0.999959409236908,405.80302119255066,820.2862358093262,-0.75043123960495,0.9997238516807556,625.8158612251282,836.5446853637695,-0.8126168251037598,0.99910968542099,416.10692024230957,684.5681762695312,-0.7339819669723511,0.8824869394302368,665.6424164772034,728.558177947998,-0.7573524713516235,0.9015666246414185,450.40502429008484,532.514820098877,-0.8781481385231018,0.935585618019104,668.5080456733704,576.200008392334,-0.9095565676689148,0.9278743267059326,497.05724358558655,916.0613250732422,0.04088035225868225,0.9997493028640747,614.915771484375,921.4554405212402,-0.04058091714978218,0.9998356699943542,476.7449176311493,749.2402839660645,-0.051404792815446854,0.18092039227485657,689.2511558532715,736.5298461914062,-0.2232131063938141,0.5535942912101746,542.5843834877014,615.2978897094727,0.24826863408088684,0.31179094314575195,705.7968878746033,588.0529975891113,-0.05828921124339104,0.7047081589698792,568.1427884101868,599.2318725585938,0.2709870934486389,0.2578444480895996,705.3234887123108,583.4094429016113,-0.0500209704041481,0.5766370892524719,2,drop_knee,4,5,unstable,5,Right Ankle,
56,1867.1333333333332,106.37652687267273,167.20015997666832,160.067486255109,133.80030617614503,165.7792797448714,,18.690943308409228,,156.89106833357496,,178.64819020324742,179.99925831292185,,511.99535608291626,779.3685150146484,-1.1276960372924805,0.9999392032623291,407.75790095329285,816.9605255126953,-0.6925119757652283,0.9997267723083496,625.8747625350952,829.8570442199707,-0.7909142971038818,0.9990713000297546,410.7929599285126,686.7907905578613,-0.6464948058128357,0.8779653906822205,664.5829010009766,730.3954696655273,-0.7472346425056458,0.9021679162979126,449.74520087242126,532.1212577819824,-0.8165158033370972,0.9368208646774292,668.058078289032,580.9740829467773,-0.8789309859275818,0.9322535991668701,507.8522765636444,917.5311470031738,0.04477743059396744,0.9997521042823792,614.403555393219,922.6915740966797,-0.044221218675374985,0.9998111724853516,575.2499556541443,736.6631126403809,-0.09080006182193756,0.18226806819438934,699.2936682701111,746.5787887573242,-0.15640875697135925,0.5296400785446167,671.5684676170349,609.8777961730957,0.2188325822353363,0.2998952567577362,705.9329724311829,601.8264770507812,0.13722166419029236,0.6739218235015869,692.5475692749023,596.0323333740234,0.2438884824514389,0.25031939148902893,706.1086463928223,593.9291381835938,0.16087254881858826,0.5510303974151611,2,drop_knee,4,5,,,,
57,1900.475,85.79878636411824,163.85168720033076,161.83257825738073,137.75085980008683,167.35957690841525,,17.843060989672505,,166.31895254266146,,164.0846008213198,179.9992325538919,,519.9826633930206,778.7127685546875,-1.2286219596862793,0.9999328255653381,414.0741813182831,815.0844383239746,-0.7656667232513428,0.9997021555900574,624.6956419944763,830.2119827270508,-0.8576230406761169,0.9988681077957153,410.0530242919922,683.2220649719238,-0.7298678159713745,0.8775998950004578,661.7516469955444,729.3441009521484,-0.8216834664344788,0.9036871194839478,448.97192001342773,531.6606903076172,-0.8944756984710693,0.9393641948699951,667.0847582817078,576.965503692627,-0.9255872964859009,0.9359933733940125,506.0283958911896,910.319652557373,0.04706718772649765,0.9997345805168152,612.4633526802063,922.7326011657715,-0.046408917754888535,0.9997678399085999,545.3823566436768,715.6959342956543,-0.10475170612335205,0.20113131403923035,698.0503678321838,742.2798728942871,-0.1368410587310791,0.530706524848938,647.4377918243408,599.4394683837891,0.20288687944412231,0.3014127314090729,727.1485161781311,601.6898345947266,0.1353265345096588,0.6600550413131714,673.4215092658997,585.7547950744629,0.2263830304145813,0.25107672810554504,732.5752258300781,591.313419342041,0.15502016246318817,0.5338461995124817,2,drop_knee,4,5,,,,
58,1933.8166666666668,91.34816532996167,159.88725468064837,171.44295841426526,141.68632811388298,169.76921673757982,,25.524480589339067,,159.157995903436,,170.34069428876518,179.9991903443442,,528.9286458492279,779.8104286193848,-1.1648738384246826,0.9999313950538635,419.1404664516449,809.5196914672852,-0.71587073802948,0.9996878504753113,618.7496995925903,824.2956161499023,-0.7487041354179382,0.9986791014671326,407.59236574172974,679.0123558044434,-0.6858187317848206,0.8821381330490112,644.1807103157043,727.844181060791,-0.6835824847221375,0.8995338678359985,448.18225622177124,528.1192016601562,-0.826506495475769,0.9427374005317688,660.4715895652771,578.2190322875977,-0.7577850818634033,0.9371009469032288,508.1464612483978,903.7383842468262,0.042903851717710495,0.9997384548187256,611.377637386322,917.1372413635254,-0.04238374903798103,0.9997736215591431,541.0863590240479,729.6556663513184,-0.17269529402256012,0.23931725323200226,712.2458410263062,742.8817749023438,-0.23799410462379456,0.5472662448883057,615.3932905197144,604.4225120544434,0.07046255469322205,0.3175409734249115,736.2168073654175,595.2480125427246,-0.11373385787010193,0.6656217575073242,636.3397550582886,588.9121627807617,0.08691797405481339,0.262520432472229,736.1412978172302,585.3434944152832,-0.10865014046430588,0.5383772850036621,2,drop_knee,4,5,,,,
59,1967.1583333333333,103.907486156936,157.89213054533468,172.30632644424426,145.78778503058146,166.0383923315813,,28.480936826499303,,159.5422310956619,,177.22141886645426,179.9991363202838,,535.7885241508484,778.839225769043,-1.170990228652954,0.9998917579650879,425.2288341522217,809.5988845825195,-0.7425740361213684,0.9996559023857117,612.23708152771,824.9281883239746,-0.8036505579948425,0.9981216192245483,407.6297664642334,678.6091804504395,-0.722643256187439,0.8837882876396179,639.0441298484802,727.9680633544922,-0.783798336982727,0.8830928206443787,446.974618434906,525.9876823425293,-0.8837254047393799,0.9424812197685242,659.2032480239868,580.0564384460449,-0.8567830324172974,0.9312464594841003,509.38493371009827,903.5099029541016,0.04298274964094162,0.9997093677520752,609.8593354225159,916.1454391479492,-0.04248423129320145,0.9997128844261169,580.2358388900757,734.3293190002441,-0.10704956203699112,0.25535833835601807,709.7374820709229,742.9708099365234,-0.15746697783470154,0.5300019979476929,663.424186706543,598.6573219299316,0.1735125035047531,0.3280479907989502,734.437665939331,595.6266403198242,0.10924115777015686,0.6472775936126709,681.598813533783,581.9946098327637,0.1939222514629364,0.2672790288925171,735.6512260437012,585.3545379638672,0.12853415310382843,0.5222647786140442,2,drop_knee,4,5,,,,
