frame_number,timestamp_ms,angle_left_ankle,angle_left_elbow,angle_left_hip,angle_left_knee,angle_left_shoulder,angle_lower_back,angle_right_ankle,angle_right_elbow,angle_right_hip,angle_right_knee,angle_right_shoulder,angle_upper_back,speed_center_of_mass,speed_left_ankle,speed_left_elbow,speed_left_heel,speed_left_hip,speed_left_knee,speed_left_shoulder,speed_left_wrist,speed_nose,speed_right_ankle,speed_right_elbow,speed_right_heel,speed_right_hip,speed_right_knee,speed_right_shoulder,speed_right_wrist,velocity_center_of_mass_x,velocity_center_of_mass_y,velocity_left_hip_x,velocity_left_hip_y,velocity_left_wrist_x,velocity_left_wrist_y,velocity_right_hip_x,velocity_right_hip_y,velocity_right_wrist_x,velocity_right_wrist_y
75,2500.356125356125,,170.6220598962097,,,170.77771058016822,,62.93995477107304,172.49118984865032,20.711322584902234,171.90730607309763,155.82966495879066,179.9992034561835,75.67446502617993,584.9626702230346,204.18013168996833,629.0111282087784,94.52046420447229,91.21426377376913,414.7682385090679,184.5042552644172,490.062653851903,1328.3973696471196,94.61512011978658,1239.4568091773597,114.05427663648732,81.17844803946518,148.07680244454798,102.22791872676648,50.908585352667416,55.99054022233314,-10.795104539287411,93.90199077450266,48.51618113298393,178.01123666484852,112.61227524462224,18.07908967016362,6.730527555886505,102.00611435608076
76,2533.69420702754,138.45670499062953,171.23130647930668,5.747766949836178,155.98416184211268,165.5560626946209,6.810681581022705,170.28156347933486,174.1273816983987,20.08506143812582,170.68919734341992,154.3394111053016,179.9991860303667,193.26901306652104,384.52695037040974,161.91761067729098,406.6648415487412,206.18218064780766,139.68032933440725,165.1245222036933,192.7682371784611,310.52139339480664,1090.7973228788726,77.32200101305281,1292.9797083865017,216.04390720553727,68.04720914538032,40.98666963259615,117.99484222579827,5.8765802062860075,-193.17965011042486,90.59179384405161,-185.21398031682716,85.8468909902699,172.5975219178889,-78.8386334314796,-201.14531990402259,-25.1212097643923,115.2896682789244
77,2567.032288698955,123.10064745418421,172.78921655045386,9.05121427042105,162.43584290336563,171.80234982817487,8.294747358396226,164.11151844385193,166.19717361158555,21.63753817176983,165.4727421890072,148.91421844210805,179.99913051421916,260.316754205376,102.92424766876894,179.10781269286355,141.78423413439242,155.47841928078492,123.33297002784177,171.81861195941985,112.87085416584681,314.4579242733429,458.84729957874754,233.8378217790144,797.5632054326943,374.08710077315516,73.67401894257269,92.345413051042,123.9919866553383,21.32519093559536,-259.44180224393784,56.02004031920396,-145.0354920172518,62.224071600756034,94.17003044255557,-13.369658448013244,-373.84811247062385,-43.075505085369066,116.26914301042187
78,2600.3703703703704,143.0464270186486,173.64859564279973,3.655185154250669,166.81616836149593,168.66536379792677,7.923746141626754,143.78725212755091,164.61903892976852,12.827200085112748,178.73190061811493,147.09140377575352,179.99908953176455,238.85539462420707,477.61321661448125,61.951054986391824,538.8273192790705,245.9323522092449,268.1552348549929,94.54610453392115,56.82479506430608,154.3662697660405,226.15359074366253,240.34055119544735,89.07955615507852,304.79999264909424,336.2812281608089,203.50056370939504,143.29141628058534,-43.01741671280344,-234.94978484868358,96.84667256530102,-226.06070838648952,-50.824912350633824,25.414279817668927,-182.8815059909079,-243.83886131087763,-67.50544712526849,126.39400534880431
79,2633.708452041785,,174.3690040514984,,,170.04321613553117,,159.7492655589589,166.15444438954336,0.7686163852847742,178.7663501424428,141.63216717104524,179.99911502335783,222.79551182958383,252.7399475444372,15.034386827314217,279.6559812642037,120.00525759735022,66.12917339110507,67.96466825991052,112.11827746123136,39.01242168268895,723.9469306598827,192.11819668552693,813.8978786752593,327.7650986967293,675.4955932092406,133.48951699242966,73.67990392923012,-88.71172585220457,-204.3723801978377,-29.24371421073954,-116.38757249022325,-112.04748248089551,3.9836930814351033,-148.1797374936696,-292.3571879054522,-40.83693046173196,61.32759047512179
80,2667.0465337132005,153.93456436121855,173.89826061053563,9.944144728368665,162.30847350706713,175.1294479455331,7.269857413671776,139.4975754372729,158.84526557292722,7.496443742343913,174.96484413877192,139.19640843313712,179.99910160088433,171.3885593185744,98.52365730386722,35.29180552716996,191.55503586134915,184.26850681655998,223.5599573721271,57.450573548365554,118.18164460111576,80.25882153143702,1141.150141227816,551.9684636479207,1205.218132136975,173.19665949317593,846.5224753514779,62.41274919332237,1167.9547438832683,-60.77894230986436,-160.2496753100944,-15.43863433291304,-183.62061750887128,-118.02334392228676,-6.114851594769264,-106.11925028681569,-136.87873311131756,-21.01930174931487,1167.7655897967718
81,2700.3846153846152,155.270507852672,174.70046499606516,9.96174795357895,164.0152199400592,174.1069101420584,6.418071184971243,152.11149167484828,177.65574267362808,3.4551513190338357,164.01493673347144,142.61913559829563,179.99916720037086,148.13368447442755,282.60101632372664,48.99234522503714,347.0428040930315,57.13825422881201,199.66886259042502,97.38937998605647,65.89262824356545,206.72600156706315,1015.9004256492364,347.32697870481275,1057.3200364236645,243.9553409259165,280.7557506095353,272.09303147320117,376.7659973314729,121.6636022396058,-84.50772962310752,31.809579000023422,-47.46504798436026,-60.189852193624034,26.814551082470363,211.51762547918815,-121.55041126185479,23.222476256707,376.04964212412983
82,2733.7226970560305,133.09081055236112,172.1143482581366,16.612222923265303,163.4871647896231,179.08041106048108,3.1035971188748213,69.88286991762202,179.2080477136248,4.6528440665551205,150.60666503866437,149.82343403283085,179.9991255698831,198.7554591767948,313.70199219772627,121.8670698216983,276.62525150180346,185.34541045399266,307.03936885948775,183.48451882021104,61.05383504367181,236.73408466301365,710.6185908772982,303.7501081632255,470.01034063067556,242.64190060120137,211.79852145562558,191.86011531742147,277.662427201167,153.31291525881102,126.48668928951845,79.57720858404532,167.39291816062695,-7.287918477125648,60.61729965785888,227.04862193357673,85.58046041840996,22.6567180352645,276.73651115657634
83,2767.0607787274453,105.15087230131391,169.96639094280548,22.570761905203202,171.6836665067604,173.4523876858806,3.7107306009743235,48.64833551137156,171.82941911017107,10.30397206712079,142.1617033750273,153.39795171959955,179.99904486651374,208.89207356786497,995.5913958327936,193.8165221122714,1104.0102282323494,291.39070793042987,513.663009245771,231.96949535106475,158.7195282349944,343.97627569373304,343.7209333714016,792.4227044473351,308.61733956052893,196.65794877888194,420.87309096358564,227.71249753476843,1175.4452651625604,158.47296493037476,136.09635478461033,120.40705902252829,265.3501174029182,21.72054587020407,157.22629083661406,196.53887083822124,6.842592166302432,120.55477405304143,-1169.2468164789254
84,2800.39886039886,149.88392657718225,167.9378516997757,26.19872895268318,169.38963870070248,165.54239502805626,11.22730227980037,93.2641416663325,168.982338002847,3.195786510328486,148.17416387284618,153.9806911331594,179.99900168557497,553.2568021487131,1455.9993558406575,134.71999339055742,1546.9767399905963,657.9551015078209,929.9004347250666,207.3347725996213,153.49301145739233,348.16290436648706,1182.6618647339274,204.21983742485102,1290.6988533974325,460.27762294901635,469.72573612194725,117.71651545221937,437.72337035033826,-89.00828228056594,546.0500112712052,-26.677205782978476,657.4140569624136,22.746183783592723,151.79827301238376,-151.33935877815338,434.6859655799969,135.47688850801634,-416.2304189160685
85,2833.7369420702753,133.55832205469267,168.13715250242169,26.93201701941376,179.99847144805068,164.28171055294266,9.269055319698028,92.45938392687148,170.84344571612894,1.538401463653147,158.7919092339937,157.9352269962586,179.99900892912203,578.8461478021226,685.5476004484237,76.3289843087421,729.9763313179544,603.8556082051263,543.4601813942627,143.69548687968802,136.98452754247285,297.11003076005136,515.2725334647319,85.13738138537633,808.1055353956555,555.771599084822,409.8494233057883,81.73320415926244,300.5433600240952,-139.72940792675422,561.7281863907093,-113.08020041753315,593.1732157087957,13.004715431451357,136.3658247603903,-166.37861543597532,530.2831570726229,150.7620150641216,-259.9944731496777
86,2867.07502374169,168.86716061141587,162.8202506105381,35.03310035732056,171.00864343448978,155.70254871446883,11.833848273405113,114.07678254378547,166.58961831860447,3.9102874491750295,152.91245520047113,153.57193807651439,179.99893303159004,560.97863796702,365.3131529482016,6.106275905512151,427.33673311016275,500.34253671219165,474.94238581196674,184.87061317312018,70.76229018982822,452.8569640143644,280.5359751037128,175.48954232711398,470.38598084784445,632.9122657169025,312.3870971111274,90.54957492011785,203.06025967136114,-209.6132601348275,520.3453789849411,-111.08588659598641,487.855080779912,1.469748462643859,70.74702504251337,-308.1406336736686,552.8356771899703,43.347120522739644,198.3796768829602
87,2900.4131054131053,161.3393038614873,161.53025234064629,30.540146307672327,173.09323275696207,152.2981324189501,28.029309748343916,139.87920729043987,162.6685762098884,25.186203190359606,134.10261340115306,146.3733793697268,179.9989521908356,286.74912723211867,214.14712749382392,48.03431822606906,314.68904376852714,231.08086730234183,198.81798020483353,120.1481661587521,168.07024206553368,340.1266546275099,1606.3075326946368,14.054707483594726,1675.5931777008175,371.4638255582071,939.1906852687517,218.77178994019025,285.84256710908886,-257.1068606371894,126.96898905508641,-151.30975140820303,174.65316018323378,-26.411383091902533,165.9820626186452,-362.90396986617577,79.28481792693906,79.59040317282754,274.53841424161527
88,2933.75118708452,164.8254018319215,153.12443147053904,35.38319460942831,170.04933905331143,145.29581925251196,25.226789684918877,77.05407592088874,160.5552845638846,18.525085581881058,174.82894633677083,147.90894001877615,179.9989910530161,219.5835164924891,102.45843584102779,89.1493656852066,184.16423112752977,125.77342348203403,239.9173969260686,355.6736656232408,208.98631903879976,577.9354694291251,795.4312566194171,116.29433583756241,850.6513760256136,316.1652656134712,815.8528004411744,268.54159174780824,376.387395715148,-218.85864413068128,17.827355510199315,-121.57043557003377,32.24256890670066,-36.25969543125602,205.81670494063292,-316.1468526913288,3.4121421136979686,98.51916714825704,363.2649795364882
89,2967.0892687559353,177.2541360551078,149.14828391881466,33.5901927451319,172.33838491304581,142.50925726515476,22.002703983731568,106.62099338980913,169.67892707927683,14.809278172975114,171.26675920570645,154.39249988826631,179.99902834669848,202.85063930684575,59.919591909218035,128.9354751074581,119.12868984682181,157.53218439849968,134.76628300837118,446.226041371013,180.67236605892492,377.0297998176156,283.19695051152934,192.92678817900665,242.51679886628048,278.10319616538555,756.4536058091637,125.04668251124187,325.8926388357166,-159.4997292110985,125.33243095377304,-155.41101578480328,25.764419149255637,-38.734485376018725,176.47136736588504,-163.5884426373937,224.90044275829044,137.04994094624783,295.6743575860727
90,3000.4273504273506,178.79837439589372,152.78375481575722,34.371046354785975,167.95857158733256,147.51785009622887,,,174.09217545433015,,,156.90660225365028,179.99902438063478,46.37071418107131,120.04729683224832,421.46710342963877,234.25175969477627,126.52238170629967,197.74969933750268,502.4912044038828,14.540658807566597,438.18808358105485,2118.8936464781614,167.54500531124611,2239.8816510720853,199.7841417229219,886.308704378371,237.15104607586736,574.1035273655505,-4.929305277494194,46.10797201291633,-86.59898255085643,-92.24168956491992,-10.925441330916657,9.59507635627576,76.74037199586805,184.45763359075258,-229.61480854209918,526.1861836192038
91,3033.7654320987654,179.53899941903083,148.32544302659235,36.23415719894363,158.86234870480533,143.67768106205784,,,175.23044675162788,,,145.1150916135511,179.9991727880591,104.41456148934941,136.547299202323,264.7019591181111,215.44129706378845,85.78221399869544,60.904060938098304,273.53305513808795,143.68379554795604,285.9294937642693,974.5078480978829,638.7427926118684,1051.8356477489435,294.04056609011644,1186.1591394561358,337.3668252479038,624.7645662444351,74.83681119960389,72.81381970812939,-52.73265679699966,-67.65984884440569,-8.150715855787391,143.45242742493085,202.40627919620744,213.28748826066445,-291.9756533192563,552.3413628394949
92,3067.10351377018,177.61301209902706,146.65263718668933,37.28840763277481,160.1610677603901,140.1406767086206,,,173.88734534341506,,,126.9588562032248,179.99916143432077,100.67819658664081,259.2365835231573,77.8370075128385,319.26266794179344,28.766044293581032,154.92069687585348,159.7025359333354,200.8454986188925,276.816102625596,1151.1931273761584,731.8127434818242,1184.8686621974844,226.30715737998628,1217.4885205450928,280.8031749744513,942.8599904210367,95.46268892974159,31.983969269646423,-18.35689118845377,-22.147456969041258,2.666916030201371,200.82779158861308,209.28226904793695,86.1153955083341,-641.4192117121362,691.0617601801877
93,3100.441595441595,121.53471277161951,141.62946884959405,37.90824224986608,167.39932965414934,134.23248842199598,,,160.2878879757657,,,127.10377733411656,179.99916618086084,116.78510285965794,330.6310657748753,310.48331717683743,466.9651228789186,50.95533192611789,203.89945531820248,113.76907991426643,292.29114199686484,451.33609296851415,2473.2022633252573,508.9012263897727,2654.321263379034,210.70102636867855,972.1189541927362,335.715398481931,165.2055704704069,84.18855645381188,80.93853972097727,-10.129582353881784,49.938336106009544,-13.700810444523103,291.96986057296164,178.50669526150554,111.93874333594502,-71.0525387730155,149.1456243017599
94,3133.77967711301,129.2431804659254,137.07261132043632,38.855250834690494,167.90812065292758,128.00903233128582,,,148.80077381056867,,,115.08005212069472,179.99913256009313,20.253738184773916,228.6842409160263,224.67157355149916,337.6207304949186,18.700585398141456,84.959902154607,142.06243249944404,138.46575313569377,401.6728659918481,2470.857667637353,236.34223906354063,2637.446719841366,59.20565619854411,1038.284348341668,220.48162608459685,147.00027424777787,2.5378665155264883,-20.094107196059703,-1.9830501481960718,18.59514469809044,-23.25240544589594,136.49941550209863,7.0587831792490485,-58.78335909020984,-131.8371129195552,-65.02350564187043
95,3167.1177587844254,128.56463580566444,132.29398984343104,43.92009255840244,157.9656412961924,123.0901001670366,,,139.0939239001126,,,104.36986416954682,179.999139856631,19.356520916070913,213.97382008659966,216.64565824364618,347.09608008131806,23.984138735303738,186.81658844849713,132.77474542076192,226.66921933829275,470.5852126566425,1597.1735376338656,86.59779004938422,1673.2213916766996,62.5623277235962,1050.224072327607,224.50468163950106,194.5135145467975,-1.5474678087635199,-19.294565176627625,5.117247712831181,23.431873307950035,-21.465986852478803,225.6504961303659,-8.21218333035822,-62.021003661205285,191.93235025703356,-31.582910982976017
96,3200.45584045584,68.13038511803502,132.2371616928909,46.15663420321217,153.29048068356087,123.98795210465448,,,140.41131226693267,,,106.59587101167052,179.99914240657753,52.72129295135542,86.1454555048795,139.41540857313942,253.24784579171387,37.9256315164106,199.16779599163192,75.49191578574182,161.00819620206354,152.18531305898534,1219.3992097229552,128.45772643906733,1222.2701985768788,71.17732622709967,733.9770881784555,159.5028421238186,173.70512992870223,2.9180959459214346,-52.640473463990006,15.242324597372695,-34.72787161325733,2.5137300726321836,160.98857228189874,-9.406132705529826,-70.55307531472269,-67.19006427144957,160.18416721619462
97,3233.7939221272554,139.2426474816728,124.05325839947459,36.558719823681976,15.025253683777075,122.12953255669355,,,151.39147975065308,,,111.02279278829103,179.99916708878067,32.144713653913165,909.7627309146485,104.88531915046467,1203.3282172019167,30.93587748004665,432.17771164174314,12.578658578084116,174.84194861601276,92.21097227046633,1002.0737454150046,206.66122831067722,1101.7254656601335,34.131771388176034,548.2648225157999,98.45143469779579,193.39168018003798,9.883068817121286,-30.587702866480775,14.153610113220259,-27.50825033009927,34.31333267625929,171.44183327441644,5.6125275210223124,-33.667155402862285,35.560382225798364,190.09419028158968
98,3267.13200379867,,130.2545948800925,33.73260042599373,107.07221284043445,121.99286570625586,,,157.53496721279697,,,118.72404357844748,179.99919266503096,96.58894987346928,669.7356738350836,205.60048493858932,1258.1455190046784,111.59465581309486,417.16731883714084,56.45399600488086,169.20059494012762,153.49897580469002,224.7754850262417,321.60376893443475,413.7039027641555,82.92294562184858,511.03215327192623,153.98948897846844,255.0960642333853,96.37424192304982,-6.436670833359994,111.52838804904866,3.8452392934547364,33.860854826800725,165.77781467521962,81.22009579705099,-16.718580960174723,254.20759111672552,21.272108640074475
99,3300.4700854700855,,123.49621114716396,36.51277808962644,154.12712905550143,120.70025590049838,,,164.24469858406505,,,126.3876164680495,179.99927023675738,171.47155130607095,850.7341400002275,383.379726956292,726.3733728842959,193.64197166142745,394.49083100455533,261.35067400122097,212.85059586310817,191.168488899503,953.5160318969249,564.1398164730452,889.509547282238,154.14928366514712,577.1744351634592,414.97913736068455,619.9604166789782,169.96657812702335,22.66837504324012,186.0166690132588,53.80531607691574,23.073473949239492,211.59629240417698,153.91648724078794,-8.468565990435502,617.107055513561,59.412122367029774
100,3333.8081671415007,,131.00574507593564,30.17293646720017,92.18442616821945,133.8069833303603,,,178.3191237178526,,,136.10992739990579,179.99930667113836,151.504102813046,229.67119030881264,417.7033782884467,237.95164635373808,186.89312660425867,618.1610006236104,319.6140603379202,250.48479410690075,240.20056349664074,1046.2020725389045,462.05319395062196,1034.679231114906,123.37285241436479,633.1712097204475,362.41006301499675,588.9515150483916,141.64632422141992,53.75697167574078,160.4780596964143,95.79056909732577,5.595792920615595,250.42228171703502,122.81458874642553,11.72337425415578,532.7775422332464,251.02186671622272
101,3367.146248812915,,140.60447539454253,25.428994929992726,,141.30243491327974,,,173.39743550205807,,,141.0907704279348,179.9992971638061,64.36779243073505,341.3839035348523,234.7336177327286,44.81973214997632,98.66361126418074,496.31043586686303,365.09906742218504,186.0760973840036,440.6933862033266,1132.570525298004,297.90097397357533,1136.9176449945298,31.581798021035702,942.342202142379,342.03085045679717,351.6019033477023,46.0631139868261,44.96000703117003,64.45299164723542,74.70153984631625,42.633647270783996,181.12616083286136,27.67323632641678,15.218474216023804,301.7493035952567,180.47508475549913
102,3400.4843304843303,,130.21969940007259,23.999908081338607,,135.18767664042485,,,122.69018654638155,,,172.71241545998092,179.99929393435644,28.6270412690396,133.50928654606543,292.15633332304765,233.34029441839215,30.013827407907517,191.69390672587235,338.1710027411568,287.6208741556357,728.3725900942061,425.5943689065566,382.26391867390123,403.49391728433477,28.52852924660424,670.7506487892563,227.14126147924716,263.41093068334175,-13.936221217552223,25.00578393081776,-8.973285829625295,28.641054049938635,43.68149071163541,284.28453109386965,-18.89915660547915,21.370513811696885,-90.0469538731175,247.54164195471623
103,3433.822412155745,,129.5968362119496,23.40114075262219,,141.22720943831894,,,146.54466192826803,,,170.64285925875785,179.9992823769672,133.7113874622844,423.1892190036528,124.79512603908584,418.9399074653808,7.430782393292735,191.60277572389086,198.43223862487048,272.27387259868283,599.24569009776,919.0190998773868,268.4712063763774,792.650044789679,274.67157190117234,1029.0179470126436,265.8315560091342,306.6084303709166,-15.2941374947858,132.8338228591639,2.4741463062855242,-7.0067914933700575,155.24592251540622,223.67781571319108,-33.06242129585713,272.6744372116978,205.56718775764557,227.4881554981053
104,3467.1604938271603,,109.16461162109746,20.315760373597044,172.91723935908234,140.9719421229501,,,106.87300604563679,,,165.44727277238678,179.99927957590177,156.7392693319854,896.8108974438708,241.35657528466734,957.6809621123211,38.945460372439136,154.5565542404261,238.24095123413952,620.1475338614457,414.92075179599,1338.4910176215672,616.3361487679578,1183.4921474182581,325.6172727557533,1647.384881611158,211.6523833408965,391.1385967552939,47.90569003737732,149.23888036556488,32.80754045889327,-20.986047094660496,530.9257943343954,320.4696002194658,63.00383961586137,319.46380782579024,256.8046723721527,295.0267142472555
105,3500.4985754985755,,121.6609035109345,,,146.02422158733927,,,145.40787783249323,,,174.19056583792016,179.9991662088359,269.8583614644772,405.2766886666252,61.283701925118145,567.347038749172,151.93560856680145,645.2762246636983,290.537144355367,428.00494397172827,501.3501586681252,530.1542451552949,478.601473178582,518.5168623727511,395.93118046075,607.2357138312705,551.1259829783313,330.6542194921363,-3.529713408863117,269.835276373464,40.07550614322629,146.5550509464909,380.3359525629198,196.29772095543726,-47.134932960952526,393.11550180043713,209.84673999242509,255.53191304121955
106,3533.8366571699903,,102.18706918531693,15.477991866795234,173.95904295049738,127.8306902818021,,,133.51336426896697,,,166.80155626297102,179.999155815144,89.57444949680402,950.1800944197576,575.496746166275,1156.0285933695511,118.77859552354109,407.999861759728,298.42920922893734,652.2264506287937,366.4146603508547,2003.882661114519,514.5496986354024,2305.8320383233436,71.76069593115237,375.9007524618022,453.4538931016227,408.7794259845748,21.230093350591797,87.02221060729642,-3.260028886924084,118.73384928570873,166.4416920067391,630.631830834575,45.72021558810768,55.31057192888411,-348.095779421662,214.31273283942815
107,3567.1747388414055,,152.3280896422053,17.645841080720118,157.48438133175537,177.67578065935842,,,146.25239305079327,,,171.4901413325388,179.9991454233304,94.87863823580197,401.28433640661274,474.932115288063,607.5412331235638,196.78172682053503,311.9827448015575,303.54272120240284,435.190838669085,534.2062523178346,1794.1648836746085,900.6626191055602,2105.2380394634256,14.320220920244264,540.0752744748727,438.04548214678505,758.6282817426811,36.31199105752702,87.65497874575215,86.88958532330386,176.55947432187256,50.57711153691896,432.24185573597987,-14.265603208249832,-1.2495168303682702,-756.3678946289272,58.519038222247325
108,3600.5128205128203,,154.5338052470236,9.845988566200754,161.89975454997753,174.07882194701693,,,154.95135138169195,,,164.53901635150916,179.99912315825455,136.56206210090397,758.6282971053922,601.6607000638512,884.7522077157319,193.36775497755667,227.48558270021675,493.9979582984532,544.1294574010284,509.79193767790167,1646.2083280125978,432.1845340103976,1757.0609216862229,79.75664732880665,472.03401769846516,234.54542960769433,696.5935543194743,62.62875929328388,121.35417304170079,88.83787899373213,171.75249611273603,35.26591762248785,542.9854339351853,36.419639592835615,70.95584997066557,-694.2175196338084,57.48578392021202
109,3633.8509021842356,,158.57628709516442,,,177.5225530546569,,,149.07591868285104,,,169.3753910689565,179.99911534299983,150.9724129895937,80.91068619878737,335.9347219027788,185.69202466104622,237.10952474105494,64.95490629431085,551.0627830215689,96.08930764014426,552.0597386007317,240.73677619670673,250.1880176384845,637.2827576669132,91.20024382747125,349.57745351406305,265.67800318969716,314.05817800337974,55.54390875570897,140.38355916572965,137.19829961523814,193.38447017694128,89.25366944999135,35.59406597277086,-26.110482103820203,87.38264815451804,-308.13484092737394,-60.70798116775511
110,3667.1889838556503,,158.622129839815,,,178.96136997518028,,,151.90793745822913,,,162.10303108831192,179.9990814895347,138.12009003856608,246.43077837564888,358.4275123542779,353.32783637699725,160.77167693774754,336.07138689319055,509.70699563165635,321.7315216243475,414.3090725976504,802.6750411424067,178.14723978813214,857.5539181065965,159.4826650407435,761.7150005494624,411.92780446841334,142.11338772827207,-79.2199892292096,113.14306244213788,-13.28405453054811,160.22192734018927,-161.59734700823287,278.20400688455004,-145.1559239278711,66.0641975440865,-134.41745957457567,46.13200118273111
111,3700.527065527065,,164.52997925864264,,,176.03521536135324,,,158.17620760204954,,,161.92944716994768,179.9990763715854,105.96655615736361,83.19940785075714,189.64752602721083,272.30408414746597,30.843318017713077,160.8764869338428,368.0409663785914,198.39349806773734,524.0327382227725,848.734053701566,197.56802092570274,823.7841316343196,181.94912802867307,371.4390449334669,375.72526898451525,129.563186922165,-102.87708236763339,-25.40112098657988,-27.6239979829124,-13.719511718054543,-95.77984178937275,173.74176809954486,-178.13016675235437,-37.08273025510522,60.677086520850395,114.47668136685786
112,3733.8651471984804,,172.8035576372702,,,170.01384427372224,,,160.84505593205844,,,165.078228564886,179.999103284421,138.3961419749131,518.1929842775805,123.36904246487367,533.6955989131353,77.59542831048043,206.2891450808046,247.58736585680057,224.72972769878916,483.7320266532315,752.0088011320903,259.83966952148194,510.9381256254388,210.03155381097358,352.70178917672956,433.96963174144184,170.59225219887003,-125.1062635444301,59.176979776699476,-77.58482567793011,-1.2826999696362922,-166.19421301226282,151.2710615841858,-172.6277014109301,119.63665952303525,21.01930174931487,169.29236682217578
113,3767.203228869895,,177.01241118733992,,,170.5446206573437,,,165.99346944539138,,,165.67246907006836,179.99910968191062,130.6223214903523,866.612012195319,72.91607225654413,1017.8028475607897,87.12980844926545,510.1047869126367,163.08287075175292,313.8636286340368,459.75151018586513,766.8883567750971,292.2458143263393,855.1091551354748,176.7121189473004,553.3389628677897,315.47260642544705,517.4058953162837,-31.42951047924777,126.78476541983983,-3.709288543996742,87.05081676183782,-313.6672354579872,-11.101476454425786,-59.1497324144988,166.51871407784182,373.2472401944818,358.32298027791626
114,3800.5413105413104,,177.56328572415504,,,171.50298438858488,,,163.55483883951362,,,175.4635998078668,179.99905513367776,239.47053077445474,846.7568909490809,95.97030102374366,928.5468441221988,198.68416101363312,527.1306500611228,83.7268602673457,209.43298622399064,355.7875823371766,989.3659763832698,155.3669626044423,1148.15047810885,282.4520087713184,366.2434968304585,276.85658271498534,370.5163666449413,-7.2845393751204455,239.35970963278552,-28.593961168024858,196.6158213939376,-208.24375836500465,-22.28705500320328,14.024882417783967,282.10359787163344,215.75598485142805,301.217086090014
115,3833.8793922127256,,176.95504513394985,,,166.709313846926,,,164.2151655817046,,,170.34740420575852,179.99908248207032,309.22613114091763,629.9664792886796,364.81935405652933,622.5735991809211,327.38749497762547,616.456697525934,416.0706978810518,207.6262107721652,435.7677993021071,831.3429742911369,513.68234486542,890.2908428303724,291.13493686206476,959.180710806319,499.81976122304354,440.46408599284257,-3.9372974745382736,309.2010638225182,0.4817634001703212,327.38714051066665,-114.61141635474785,173.12673577690478,-8.356358349246868,291.0149871343698,167.21792001021993,407.48837808821725
116,3867.2174738841404,,177.791995592759,,,161.94627208424285,,,164.96420471326343,,,168.4874961370301,179.99909804319725,365.1445954348706,279.6796316461913,444.0489774678235,172.90815085348476,402.14681170290083,717.0935867045423,540.7050460947383,141.41514195590864,506.67515765873594,450.0577839785182,473.80793002966277,470.0771125701745,328.68979815604587,714.8401582393934,502.4468204909767,236.4814030285503,-30.72424361787619,363.84968933531434,-47.836177081841726,399.291570565925,-0.11263673350675513,141.41509709849248,-13.612310153910652,328.40780810470375,-9.96416726524615,236.2713891884962
117,3900.5555555555557,,177.7584211623539,,,164.4184177325465,,,162.4186212714787,,,171.55366549437926,179.99908918236562,375.439187954053,288.9856616322809,549.0089599756515,196.95153151010172,451.5823464684391,779.1467049524387,478.1544771214256,276.1944256189241,475.60178373031437,752.7326259018114,499.17282360234447,880.1085869645462,299.2978857222478,1129.6256816944078,450.0107307047199,235.92661044915195,-16.641916466003774,375.07016739263236,-19.20037941280007,451.17398093456796,-8.967171264092071,276.0488192014011,-14.08345351920748,298.9663538506968,-51.774922742953656,230.17541765572423
118,3933.89363722697,,178.3048358287769,,,160.60944418192412,,,162.29275867456508,,,172.34308505132748,179.99909288850282,350.54646848506593,335.39810069823216,336.244217678794,336.25012055673903,409.8912720494257,218.49553510589948,356.113396695633,183.69983965656317,500.47092654428263,1005.3310102290753,300.74281754379524,1035.158032866584,291.2527988008473,498.67935066041815,295.53660927377626,149.61443671935334,-5.50745353962244,350.5032018724797,-2.2672165358716856,409.8850017156956,-12.743076390477095,183.25731934619552,-8.747690543373194,291.1214020292638,-26.619600139270734,147.22729557821376
119,3967.231718898385,,176.12037917992618,,,155.26588356148076,,,164.21145550656107,,,169.1785910589281,179.9991110682799,242.12206697581772,373.1248366597831,262.52352464010124,387.14847946485474,283.26945477918014,53.19280494463351,349.5143620254782,201.19685560332783,481.16138838545146,570.4267898952929,273.7726261079859,594.3435825668791,201.09400730349248,379.8815070827945,294.8441249448871,176.0107814416262,-6.578950694510271,242.03266871313377,-2.4001278814096563,283.25928651510594,-43.16368355674293,196.51226711449775,-10.757773507610887,200.8060509111616,-11.566183434950798,175.63034642236795
120,4000.5698005698005,,170.61972975081554,,,163.39928641386427,,,155.12133491335422,,,177.51317672332448,179.9990895029431,183.59811932129531,505.1941805974837,351.59030756831294,523.3099122542035,232.37814065332685,6.443133880665178,311.9071523984101,171.7001899162109,572.581841858387,782.2379403379222,330.0477246209117,885.3410374795357,135.0151434342808,705.8013302577726,219.7520554028472,250.82419892978385,-15.574281141979032,182.93635829224104,-13.926727550013796,231.9604416991075,-35.643089770116184,167.95989214363746,-17.22183473394427,133.9122748853746,-20.960730647891356,249.94684742855696
