frame_number,timestamp_ms,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back
912,30394.78111587983,172.85005317938703,174.18788758541942,132.34899987263472,135.70039674357687,126.85248039305277,82.36453938109312,120.20334540055107,92.94953019571294,167.76478159829176,159.08067294897506,179.99734988440136,115.77812314972562
913,30428.108726752504,173.38611797575766,173.61435001268416,132.65911647612444,135.66557599609953,125.07899779314215,82.31071642083134,118.09088637239219,92.82062293291357,168.69559978659527,158.9903930490536,179.99735077380572,114.19696198543339
914,30461.43633762518,173.8650805104884,173.39072784703515,132.9716889999221,135.65293841295002,125.30043299283088,81.92717711997153,118.23427081021744,92.4369887318741,168.5665599379313,159.7455198804285,179.99734690062635,113.29133644787608
915,30494.763948497854,174.2642700167688,172.954317410189,133.26039678372794,135.62961625363903,125.83630301322438,81.86526240943213,118.30590531536112,92.39975593350398,168.7857780118707,159.65550591664854,179.99734686367322,113.4480520112107
916,30528.09155937053,173.81120276698584,172.40845302724608,133.18926266511144,135.68300383092085,125.05429479311445,81.69546038642143,117.69897280500359,92.05312676564893,170.59569629801985,159.60758725161045,179.99734470823188,112.23928991270986
917,30561.419170243204,173.1273317262949,172.19084668778845,132.87334683917774,135.6142288216035,125.41151625484339,81.33909152576085,118.35036109819046,91.1547308498747,172.94901979801415,159.23102290391085,179.99734187560318,110.70157866188437
918,30594.74678111588,172.4408598000423,172.15345264160686,132.6001744255025,135.709026423353,126.8319052764998,81.08287805277823,120.11816144656093,90.98846289206043,172.09157697121447,159.06317169264224,179.9973411448887,110.44570729764548
919,30628.074391988554,172.00831679450886,171.67978970918097,132.39181453375215,135.47097309115708,128.2809219264946,81.1239747262059,121.77379865673558,90.90323070401453,171.44893141104004,158.7768424357807,179.997339839014,110.70735243679256
920,30661.40200286123,171.36693894292583,171.48306503579005,132.11060640980642,135.3577492239425,129.1308417478892,81.5085471843754,122.76410912646759,91.12679651151778,171.01032100595583,158.78926380893242,179.99734064474612,111.2892063319754
921,30694.729613733904,171.2001581762472,171.3810423754972,132.02511347393278,135.27143923526071,129.70488431847926,81.64972542978295,123.43907944757214,91.10492077378707,170.5901176135896,158.8271166237239,179.99734080523655,111.35779124168371
922,30728.05722460658,171.1831247197476,171.3214407822674,132.0573295689773,135.21196949435313,130.29246666626926,82.0759787284779,124.09322343016696,91.17689336578678,170.5917177798384,159.18520217749307,179.9973403383199,111.95895775981465
923,30761.384835479254,171.54942431629496,171.23346636011317,132.26442273430123,135.09296651790194,130.99548239807206,82.53919403285295,124.9775621030092,91.17749448411571,170.5415924376386,159.50636249720245,179.99733833878273,112.51099635820535
924,30794.71244635193,171.87118821402353,171.18918545662547,132.46581151498322,135.06466710875796,131.6504976617308,83.13131342786168,125.84696262546062,91.52092223384834,170.8583959295091,159.44750792594755,179.99733821965515,113.3709601433602
925,30828.040057224607,172.24384466875912,171.1992847162562,132.6634508218433,135.05276752149013,131.95597278914863,83.48078739735482,126.60712399482462,91.63206478854639,170.16368552478764,159.22195537694267,179.99733746776832,113.66022455058682
926,30861.367668097282,172.47422860045032,171.2660581537605,132.82985686825305,135.05977958423384,132.6762167618227,83.7401205890921,128.06618541146125,91.6221281075455,171.97995322076233,159.2607390024812,179.99733689140166,114.1358300332165
927,30894.695278969957,172.8249660412489,171.49969015262346,133.05609010211333,135.16262230226536,137.99874076348303,84.06179549855327,134.9396366294367,91.77986243277903,169.13274413511783,158.8335596854459,179.9973337243639,116.58067027369997
928,30928.022889842632,173.33937038325294,171.54194713793808,133.21290334666955,135.23073789711776,141.12021621257247,84.42816144317572,139.05345231297554,92.03505859505154,165.2096352388356,158.17773611458534,179.9973273929558,117.82994994539465
929,30961.350500715307,174.01027135553963,171.5613503461555,133.41578838096444,135.24705376722636,142.84130797703168,84.72149822749277,141.13163608281752,92.1826717899536,162.88680975725256,157.89750922090437,179.99732216281043,118.84889616621065
930,30994.678111587982,175.26300385963705,172.0745276128147,133.90297057786682,135.60008371509738,142.54240081875383,84.71033872033634,140.81394093549684,91.94799384669453,161.49938116299745,158.42330235898382,179.9973221221156,118.62993599874144
931,31028.005722460657,177.15974342290906,172.33429494405925,134.5724091206605,135.91651985298495,142.48831682681958,82.88770755635122,140.3844764692796,90.08208390842117,162.52793440799658,155.7025520699369,179.99732539274018,116.30537138681828
932,31061.333333333332,178.27203700001502,172.28346981031055,134.5645008839722,136.14989775304906,143.4143480308815,81.1623192785678,140.72321193176498,88.62773687671266,162.14433460182778,156.7798290884909,179.99732350554217,114.30115502268391
933,31094.660944206007,178.5776790872954,172.05542395324557,134.21875661815042,136.3508348970237,144.3291419432321,79.57646045882008,140.87072812809822,86.8507607485934,162.63267196651645,158.42968696275767,179.99732143760968,112.1266508327666
934,31127.988555078682,178.82845361768838,171.98707364094588,134.03956855515426,136.6515431107625,144.0680225053018,79.2781288607957,140.13756671873526,86.6681101541788,164.25747744871055,159.62556920603322,179.99732043035687,111.4435528279633
935,31161.316165951357,179.01548243990234,172.19971546053674,133.89875015818714,137.02457289237523,143.23376273928707,79.57794578891729,138.60051075472313,87.2484115804302,162.46828623748385,159.46688022510253,179.99732207434423,112.29529606184704
936,31194.643776824032,179.62053525206073,172.03258665322923,133.76775475026452,137.25095361541509,142.91646920233654,79.7667253409498,137.68329349783468,87.73859891747448,161.63477770675814,158.49215862411336,179.99732299834798,113.0078422053267
937,31227.971387696707,179.79094623506393,172.58740596938046,133.52643294601725,137.7041163102795,141.04638846101747,79.94460148280278,134.7395872230703,88.16783954217556,160.53788325769048,157.9313589672127,179.99732505454313,114.25927237048938
938,31261.298998569382,179.1545613279875,173.32840773953993,132.82298988860614,138.03432391945358,140.74666212210406,80.79871350978506,133.6491544520046,88.9991555174113,159.9033597936749,158.3241584248693,179.99732873026662,117.04642587598393
939,31294.62660944206,178.3929767882254,174.7305644959319,131.90915123000192,138.3746430956414,142.77933372479484,82.95367831150382,135.096602721691,90.66856494945178,159.9768709156627,159.32169380082482,179.9973261818512,122.81441768502049
940,31327.954220314736,174.65331845854936,171.19827967500197,128.8515404048145,135.21239851661497,143.3463372901579,87.09687087947513,135.67307538607338,93.80531386459451,158.2277508122495,161.26015529034632,179.99732057685026,131.8556080190365
941,31361.28183118741,171.92142821529814,161.88103406725057,126.52942501718935,129.05564717040514,142.32680921069002,90.62300924209785,134.59214429840347,96.58608743731794,158.7534817669884,160.77282826005717,179.99732314470958,139.53118872809705
942,31394.609442060086,167.96465252140294,148.96201431959926,123.4422730388471,121.63241650208435,142.85451504963828,93.86053228979817,135.45464037352122,99.75867916202384,160.62275463870625,160.87964124186541,179.99734069668858,145.71632231545016
943,31427.93705293276,166.03730787771042,142.0129489999616,122.04233325887968,116.89655433359285,142.98211093037108,97.39182308615037,136.77768255774933,103.4303913746419,161.38267832409784,161.8002255939134,179.99735839591608,149.89890884583733
944,31461.264663805436,164.55857468547416,141.6524746830683,121.68572584012826,114.35297490635162,142.11592241304746,99.53667759906989,136.4025901588397,105.98515346319351,163.1210791913748,161.39722301956462,179.99737322443815,152.901796514081
945,31494.59227467811,163.87093065863587,144.82445076328816,121.4274180985288,115.92716070288658,141.70558915562364,99.57145150433423,136.45789318982628,106.5738654043497,160.98461432635213,161.52242266837817,179.99736471799943,153.57053639432235
946,31527.919885550786,163.99890280735346,146.4163803903128,121.78693274653945,117.05216110206199,140.82589654455825,98.45414564752697,135.9028148947882,106.07184420458779,161.7145945612836,161.69824623853086,179.99736479268358,152.6458270315775
947,31561.24749642346,164.16635244530195,152.4812878200531,122.09972362322948,119.50853012543587,140.69058577586796,97.04541215858687,136.44984234054726,105.62294526879568,162.61222681918764,161.7245394388089,179.99736982144356,151.0682609452798
948,31594.575107296136,164.28510576363843,159.01953628192433,122.14101887445905,122.26535975856417,143.49145336239948,95.42629707651396,140.19178271855557,105.46177516420175,166.1413325766179,160.963766761666,179.9973795970401,148.10690109942894
949,31627.90271816881,164.99958319863728,164.4764345936073,122.93103150409065,125.07697722603702,146.0393044744745,94.6369786145496,143.91887025517235,106.1673610957348,164.774279617013,159.5288457964306,179.9973820851019,146.22061356159062
950,31661.230329041486,165.69179481377336,166.80590450560308,124.18442291991607,126.18377046593756,147.5381690941946,93.65081454342406,146.54759126520406,105.75866517613872,165.07580267277785,159.88088674780488,179.99738216028146,144.9104122612068
951,31694.55793991416,165.84362644426622,167.8322839157176,124.24958145289573,127.224166332647,148.79935220784597,93.26557894672376,149.02888716352507,105.94700021840212,163.29943200692514,159.71067807162837,179.99737523666545,143.55105377739616
952,31727.885550786836,166.40575792870607,168.9176974093866,124.44387900435682,128.27107237225113,149.4841943844429,93.73320782763862,150.49757810779545,106.93136317538111,160.61363099836632,160.07042316709965,179.99737391245,143.38195606826997
953,31761.213161659514,167.23929612878877,169.60014748810613,124.67381731431064,129.03473438618775,150.13555999325914,93.64294319061983,152.60256983455602,107.29330538962236,160.5317332822068,160.0188794128922,179.9973695531851,142.91919626873718
954,31794.54077253219,168.73671938198981,170.40359007621817,125.15638865009572,129.81015696304237,150.1389904171239,93.88527849046001,152.6996663018384,108.01565456827933,161.22770607634044,159.92015421842137,179.99736044709925,143.02767607099673
955,31827.868383404864,169.60432961124985,170.99144649600143,125.24747818827201,130.31398889894564,150.63008759386918,94.77489255083648,153.23294640780347,109.48440354406294,161.33734195221012,160.0303136989383,179.9973449651946,143.88297700853863
956,31861.19599427754,169.4326300537701,171.74944402592809,124.60958807972193,130.94929716573438,151.37316718588855,95.8871915272978,153.6645058876803,111.19322662595408,160.78111127517374,159.6831747500834,179.99732606721804,144.24293054236506
957,31894.523605150214,169.16008767139496,171.96475737378972,124.15803318704202,131.23858703791555,151.71122673600595,96.87800295890624,154.10437345426175,112.52755583650895,161.06864295372253,159.4077692079034,179.99731761915376,144.10431989018207
958,31927.85121602289,168.91734480700373,172.15229734108428,123.76322466055582,131.46497183426243,151.58402695311642,97.71620675500344,153.44753167739043,113.43622166074022,161.50655185981654,159.22933820258558,179.99731487346673,143.93250001262732
959,31961.178826895564,168.83212413866897,172.45340508766228,123.60792952661268,131.64394573681977,150.57690635670804,97.66731357421924,152.30265133149726,113.36817621374114,160.52439160445167,159.4341885012192,179.99731058929822,142.4068496362625
960,31994.50643776824,168.70748764555125,172.6629989649792,123.43613293358219,131.85589236079858,150.27642000929808,97.59219768471118,151.6779204735142,113.47856700955586,158.61670850819556,159.61751468146278,179.99730631843804,142.07108968836204
961,32027.834048640918,168.54923911010786,173.0702164584529,123.15864164104619,132.18404362595163,149.4056198874596,97.50312663431275,150.08245267670694,113.56985818769361,156.76115734904445,159.2422510903031,179.9972990503998,141.31132793828434
962,32061.161659513593,168.2662911327987,173.45608471761022,123.09966064704302,132.367423240803,147.668139750271,97.89885629019545,147.56491833644577,113.89640799387034,157.13454787070864,159.65534777355222,179.9973058515459,141.45570421006894
963,32094.489270386268,168.06909909422646,173.94796945798902,123.11879855874537,132.5934496858445,145.2555047843765,98.2433540070976,144.1873549352598,113.76022637527468,157.33219804192558,159.45939862299645,179.99731193818042,142.1728603671751
964,32127.816881258943,168.0324535853128,174.69733561249495,123.17169547780489,133.10767240830918,142.83064197311464,98.13648135606631,140.8919295915248,113.25649479691617,158.52536410352627,159.36797247942616,179.9973179372527,142.39695839768396
965,32161.144492131618,168.0586820819138,174.8247544609776,123.22490302394931,133.54251651635857,140.99261550457683,98.10849691231948,138.60260979668703,112.73013635558338,159.78829765273116,159.61978297379105,179.99733163635565,142.3583749558178
966,32194.472103004293,168.59295504458197,175.69305010904273,123.39786184451431,134.20445301698217,139.9114404837441,97.78644799868718,137.1571851889254,111.94068734810148,160.53119812285175,159.86142798463243,179.99734029392118,141.75677266817357
967,32227.799713876968,169.81500217082043,176.63293616519732,123.8864328366464,134.6215279480641,139.20874839029085,97.66025848395978,136.23957905104828,111.1898346179392,160.81849518713597,159.78468133589396,179.99734509835278,141.31255134399694
968,32261.127324749643,170.91369646904283,176.53524618823027,124.21569175887583,134.46842561750645,138.84941538585048,94.45060358311122,135.63231904163433,106.73967152613714,160.71883584638834,161.08722034729112,179.99734078193674,138.24088765963407
969,32294.454935622318,171.81212453270237,175.61793533052497,124.562881983709,134.13395085387808,138.27460171485365,90.83628294789585,134.7568898867525,101.6526243433575,161.24788687172153,162.9489802613076,179.99734036709725,133.90365889255514
970,32327.782546494993,172.20580648367886,175.0046003398568,124.69939679872924,133.94192596300834,136.67441889217477,90.10061955832123,132.3312145221589,100.17559353638823,162.24920229479636,163.74358964260367,179.99734209279984,133.2248710723313
971,32361.110157367668,172.50138518576227,174.55141147015115,124.71894947205102,134.1301810240705,135.70441712573947,89.99616510142458,130.84396395532164,99.8440578997769,162.75543732038125,163.51216047974881,179.9973496657411,132.54913641195057
972,32394.437768240343,172.82051361486293,173.5228954662848,124.72467913273786,134.2617898337791,135.35423388607117,91.39914334406474,130.10176458121578,101.65040950971678,164.49032066170298,161.91240364272835,179.9973607844459,133.3555185539197
973,32427.765379113018,173.03100028066143,172.70009106880377,124.49508751047405,134.51469297669527,134.72426185817892,91.36837929347205,129.0178174133352,101.65774130771636,166.21935339958998,161.31216845502001,179.99736440766807,132.3729832560731
974,32461.092989985693,172.83654919283055,173.13751565264482,124.09678040053169,135.11203745235724,134.85352513106224,90.91083578845918,129.12329863740078,100.8252142764274,166.91713471515445,160.80221420845862,179.99736342325775,130.39765322851082
975,32494.420600858368,172.64661682204522,174.15470182382364,123.82129387947235,135.8001911360247,135.57533403766976,90.43553965626039,129.75122365150443,99.98622349899497,167.2530328269142,160.97327615128762,179.99735814992528,128.80462488425945
976,32527.748211731043,171.77582885060914,174.87388151441206,123.34033252910504,136.12184127093596,136.08756810876963,90.43318472277468,130.54174730568198,99.8872685508601,167.38816919032928,161.14158198811634,179.99735539785223,128.34604684166447
977,32561.075822603718,171.12944860475886,175.95013099900208,122.90876267838827,136.46990582354204,135.96299802523544,90.64136071030406,130.55766336730338,99.87462268262497,166.86651911969184,161.03823764180873,179.99735154804793,128.50728920217605
978,32594.403433476393,170.58744551187613,177.98910754575144,122.8043651939128,136.79208252097123,134.71977742914126,91.44879875170822,129.60516697070744,100.00766777744849,165.8891377815877,160.86832276888424,179.9973502604292,130.05109285305093
979,32627.731044349068,169.9500933220796,178.78821102088844,122.93714103963774,136.6341226037244,132.19114240105839,92.03112339686398,127.47888070009556,100.19828765549244,164.81133706946315,160.58445240631292,179.99735028326216,131.49970435840606
980,32661.058655221743,169.46423741042167,179.21114615362237,123.31269901526939,135.74366726982302,128.03287742582643,92.82418642482561,123.3972152191068,100.34571435701957,165.3152471096823,159.60528676431557,179.99735065962176,134.03212136685025
981,32694.386266094418,169.66218147044398,178.91001491364958,124.45059443329511,134.0814372105572,123.07251639178732,93.038155934,118.95533543898146,99.82781618417721,163.74144325021294,160.80914632811263,179.99735063100772,136.03614075770935
982,32727.713876967093,170.41677110636562,176.07435489513452,125.6847906061119,132.413017942565,113.1727731448022,90.67107045503211,108.01606435564263,98.12844153362074,165.36822760355767,160.30970426698426,179.99735043855904,132.81469001847373
983,32761.041487839768,173.06814160206972,175.2534363836725,128.89307550095077,131.76035021395896,103.01105223900969,88.56516071596481,98.40398188343113,96.95628543132196,165.21639023269663,161.1113561772009,179.99735499353517,127.9206129961046
984,32794.36909871244,174.97927575357602,175.60775919547777,131.88881447206018,132.16582310424542,94.27003348034273,85.98521018034627,90.35964456794808,95.38350367565842,167.4293036949365,164.75196246431358,179.99735518052756,115.76352214699449
985,32827.69670958512,176.39179448291137,174.6687405842852,133.20818633805402,132.59540817443215,86.22781321489121,82.14591132141342,82.74800880777718,92.36741228963923,169.81481365731295,163.52048390952174,179.99735480118244,92.70357728333258
986,32861.02432045779,175.4121321527042,175.1336954301521,133.37677436510248,132.9231566136405,77.4004093589218,79.39215176613934,74.68567135832018,89.75353330884661,168.33675821610274,162.62208124496186,179.9973479249412,72.26650864658795
987,32894.35193133047,174.27683025412918,176.95873618944603,133.179057326133,134.1952544509499,69.28646322944978,79.11184005254489,68.95697053088884,89.35114524007338,166.68926275026365,160.9365192685161,179.9973258056656,63.17985651196862
988,32927.67954220315,173.4231728877721,177.81198712614585,133.27446406552173,134.86403509750392,63.37434224877718,78.63542324953292,64.39708326407954,88.52028615366073,164.97089274207465,159.7997243893984,179.9973094533516,56.31726410083991
989,32961.00715307583,173.0997791897164,177.9276631716906,133.85823462926695,135.08482903846266,60.38056132044477,77.76684281358963,61.859062209633386,87.94271913177636,162.82667757364638,161.01621219917547,179.99729672153885,48.97552143229468
990,32994.3347639485,170.7242439603353,178.16110728896606,133.16245856889546,135.32453880393288,56.93242106526922,77.95265997205976,59.51035113319794,87.42951546091189,162.76750697995058,161.92721341560335,179.99729461722805,46.53851123905205
991,33027.66237482118,169.16558524894725,177.90574383552675,133.45053764261496,134.8815166586605,56.026335864194635,78.4863646961162,59.50987860067255,86.99672775316223,161.50450116667966,161.6543427396057,179.99729580718756,41.02884583038138
992,33060.98998569385,168.89326444403954,175.8016874142343,134.81732403691686,133.51695710956602,55.555507246366496,79.57899423443207,60.725845490972986,87.09427872068873,158.86267330339913,162.76489864105574,179.99729588387711,32.66958128121275
993,33094.31759656653,169.22373268226042,173.9923184392146,135.958079006728,132.1384117181026,53.79737048897779,78.92879639671459,60.615667759894166,85.46291587494004,157.67552417737426,162.55529085541394,179.99729311405406,25.80226975754034
994,33127.6452074392,170.12258715921243,172.63425838471014,137.22258562828893,131.4761657629915,52.13548433165253,77.27260721120199,60.282142701515625,82.99465494877063,156.12146967399806,160.87665247192905,179.99729774315264,23.936098941192657
995,33160.97281831188,170.01264502486308,171.7266517730581,137.88539295676227,130.93244013729068,50.10145130349427,76.53408437457317,59.20785515237236,81.8481893206847,155.83658940043804,160.43911221502267,179.99729815927157,23.888247119708907
996,33194.30042918455,170.57237431852383,173.34701528343066,138.83028968793218,131.35307695997895,49.821850739434836,77.91082736707675,59.51268708568348,83.1634329467676,155.57127757773353,167.2199855111557,179.9972986881116,19.49106986782239
997,33227.62804005723,170.36372027557,174.3130007879694,138.81131499282364,132.11196835714924,49.82952146176909,77.42182961960927,59.48738508731328,83.3318385883896,155.26082273855033,166.30499165208735,179.9972894378195,19.222515768162864
998,33260.9556509299,170.13526584032184,174.2149693661005,138.49037177799906,132.32635881593794,49.88799023919158,77.07816252951204,58.78857726594374,84.29874032292813,154.73353848682078,166.4515948742291,179.99729914445425,17.65312691745311
999,33294.28326180258,170.09003401463576,174.17067337126613,138.584187541322,131.6519716083198,50.93411859914484,75.72084199868281,58.763943424123724,83.57140860186846,153.31035892372503,165.31145397818102,179.99730693779367,13.138632104959308
1000,33327.61087267525,169.91473001265197,171.27486583260244,137.50757991156013,128.480339449201,53.717271263303005,77.6025616820654,60.13636645495503,85.83904147055361,152.17269589901366,165.41704904080203,179.99727640653336,10.579564090680078
1001,33360.93848354793,166.40976077150307,160.6841369366925,132.1196404560857,120.2477166944291,65.55793802139377,83.5994997828947,70.26626465674362,92.56003699891562,151.06030117176033,160.83598578242405,179.9972844690671,8.309524635457342
1002,33394.2660944206,162.6208130999713,148.2431195856417,127.17681288221186,109.98850372538102,83.50864737097139,95.45922197243735,85.81974377895955,104.34480736966819,148.52483125195684,159.90198280258474,179.99732268141742,178.55122840325237
1003,33427.59370529328,158.44176079405656,132.69307376917348,121.94092655003298,99.55458725182568,107.47325586284934,110.25743769262787,108.19332553072074,118.48579450500407,148.56214557365595,157.4004473927252,179.9973261327805,175.27052131663595
1004,33460.92131616595,157.19280190450104,114.33886489848678,120.71974897873498,89.76424264491794,125.0228335737175,118.4301918359144,124.68591422541746,125.14898498149236,148.4060495093985,157.9494687112308,179.99730890099747,175.18502218188314
1005,33494.24892703863,136.1845721201121,105.24066700976125,114.13491132056384,86.4070626212557,137.99113330329803,117.8386417338616,135.73269918049442,125.13990032679399,149.54428384071116,156.63122071336716,179.99718320483768,170.43363355241655
1006,33527.5765379113,124.16194224513161,93.36003265912966,124.07180241443587,82.27018032229722,147.9433808402908,122.61317464956828,147.6566145755378,129.0614644050319,149.67752624982447,154.9741886828057,179.9970230858307,169.7872839378444
1007,33560.90414878398,115.667671777548,93.18896626351395,139.91386482517447,80.2564836749287,156.8392022676112,124.73889780300586,157.41006386330122,131.44655572816507,151.59932929851828,159.39377884729743,179.9969704037348,166.3246731207824
1008,33594.23175965665,124.14472136028972,87.57520566801547,165.06715693620495,75.51151307904017,163.44339105566897,127.02548310203669,163.3662606301593,136.90056855070517,158.0560782802627,160.0846860506276,179.9969163680296,164.29320168844998
1009,33627.55937052933,150.71833385993833,82.40347657880622,169.00799572415468,69.19966134264932,170.60450209114697,126.64630549510542,169.04524453303097,137.99240618067623,168.99592099903995,163.14005275891222,179.99652776240993,160.1801634530008
1010,33660.886981402,148.83413931127038,72.62598792026738,162.83451678436,63.2347293729262,175.54855231516171,128.5111796747086,174.65221681406345,143.20397538215738,171.89409674977205,163.02780189411797,179.9963084239324,158.05210232864974
1011,33694.21459227468,159.0028118777227,55.22032779801445,157.52581246885396,54.1775482391071,179.37561202006955,127.70302532889312,179.91698129748693,148.69948994530338,168.72927277048024,163.07107351222584,179.9965557211321,155.67981026130056
1012,33727.54220314735,163.03010542331535,42.38502148862125,158.99032301979594,46.73921338789419,177.23319603077783,128.72428563418512,174.78169077644876,156.74362705327465,163.87765107042398,159.1020408827819,179.99660464815352,154.22716888963214
1013,33760.86981402003,167.65848418733825,24.763053467137038,163.18060628599295,35.30275957026473,175.7260010014281,125.9922318089513,173.35054940569717,163.8663868333902,162.14857313447,160.44432032664528,179.9968483178572,151.61489078030826
1014,33794.1974248927,174.79399297533018,14.855355965998093,159.993621427482,24.824645281927985,179.91538242006283,132.11752239292284,176.93100462592028,173.88381000890712,165.85215152732962,158.01753771794048,179.99713698569585,158.0571284970972
1015,33827.52503576538,178.07175675804376,35.15217816740794,163.6629487628595,14.352871420071132,172.1837444039823,141.16569447576745,174.5905236516049,178.15127629165607,163.71072137459507,160.64851809691734,179.99701059341416,165.9236953330028
1016,33860.85264663806,177.42308650393096,125.05847164539723,164.23330191257858,9.813062193530733,166.46439121758064,138.58932357990204,170.07821741459608,177.12919458751094,162.14549942799448,163.9366870371845,179.99719310853885,167.7140825274753
1017,33894.180257510736,176.51360187157843,120.576290525563,166.95010439492967,3.628004854897296,162.06778498298257,138.70406231561697,164.21905843037797,178.88052304003503,158.90283202131366,168.12733556868764,179.99722391117152,170.56481085440052
1018,33927.50786838341,170.54102183683818,117.82486208583731,167.4613228174271,2.2054481284021112,158.4291359237961,137.28141169169507,157.85835539283326,175.54419559412295,158.65179118274423,164.5605832996427,179.99739888319903,171.6978168180729
1019,33960.835479256086,174.29168133635392,117.93717393996484,173.19144049024655,4.484107762372935,155.81470210078484,135.07934766232145,155.5460248170559,174.7664442779549,157.53416286316116,160.08638009783894,179.9975163809742,173.1752272041592
1020,33994.16309012876,179.80675314801803,131.06576633762253,178.36258502493345,7.7953174372686265,154.71624635915464,140.12831088226565,153.11167276538245,168.4485958151026,148.79660520688108,165.42535132118732,179.99734616385888,177.43520703018066
1021,34027.490701001436,173.622819508347,151.2525403260208,168.28783698801797,5.488493155486702,151.94544333793905,132.21199922699444,145.41333487000958,179.35254047564197,143.72704954473826,176.20473480063163,179.99718419406744,175.10249507667373
1022,34060.81831187411,173.85064206124403,97.07077401107537,160.67066051299173,1.8732853825526974,149.46091905163752,133.15315879496777,137.02493699155548,179.90544553872883,138.69503141246773,177.03483642449456,179.99691615505256,176.5096971188155
1023,34094.145922746786,174.51298095619038,173.4350415181368,155.32758129727927,20.950996806076432,145.377491985221,134.78326113478974,127.57573608317144,177.87048022277378,128.55671401537035,178.76507226020055,179.9969646070228,178.59986080320283
1024,34127.47353361946,170.01216872954834,34.97818442290888,149.72163152337822,19.865025202532692,142.32991277933436,139.41875732417202,121.08918657959002,167.92756388190094,133.7921252444247,158.59088932429154,179.99710801407662,173.4750869082554
1025,34160.801144492136,170.08829159454226,62.435825148361,148.64997675096552,14.284180398978846,138.38659135999174,142.5665446681162,116.64582522645537,169.6807004298845,137.15162728086037,174.93617307597464,179.99703880663162,170.53047535064962
1026,34194.12875536481,167.86104869560285,,147.74166489141595,9.08340053867099,136.0079547691085,149.56876601704974,116.61910215751182,162.21541614764587,144.3539023041347,177.2431561422226,179.99699003472276,167.02702752366469
1027,34227.456366237486,165.61457505381887,,146.36905562307308,2.2145499442466123,130.06972629292693,157.88355582012315,115.23641764349156,153.9007763977979,151.1430536119862,162.86289493308874,179.99665781115837,161.34984969981522
1028,34260.78397711016,163.37718310260666,,146.17171998898286,0.5323372806779899,127.97330690994913,173.82570321605863,114.32491164546563,137.56637524921328,136.97088594206127,179.2920772960131,179.99651658761917,154.12980812140205
1029,34294.111587982836,163.57043954488995,,146.37265641393083,0.45672417378630137,133.0041051174236,172.51461210586203,119.38681118806377,125.58915439409563,148.19961296114602,178.1506457234339,179.9965153627377,151.3424189309125
1030,34327.43919885551,162.4158998962444,,146.96731314542347,11.378154947090188,139.23168406210027,135.48586937307948,123.5922744193484,97.95895186557149,166.76117334751075,159.82674204552325,179.99635878351646,138.21243899308956
1031,34360.766809728186,161.46879922964294,,148.49202328132208,2.5568577311308687,142.9509129114938,138.80545661971553,119.00549540784498,113.10384722247532,161.9780374838724,146.9609520903757,179.99659157969515,142.09590993913778
1032,34394.09442060086,162.90473465640423,,148.3342099846506,27.122667164221948,154.19616698080927,122.21499039738627,129.89306474977727,91.72457533627332,151.39606164181964,162.96465935603263,179.9964019372134,146.52482112010043
1033,34427.422031473536,158.75666495670384,,144.74015892678742,,143.09041134597416,152.6878971134982,99.70760956443851,116.88044069453123,152.56766210438064,144.81946985827494,179.99640375266998,147.27366271637118
1034,34460.74964234621,158.3216108176053,,145.42249599670913,,152.78493870686452,159.84558969226975,88.54871540899673,120.37028377564675,172.1970715284766,155.84941300874004,179.99598420633717,156.2285421642502
1035,34494.077253218886,158.54588463504427,,145.55155665869523,,165.44600031982992,170.96543224632933,106.66096096919254,127.40246556757778,159.55471488911138,176.448061634638,179.99605971418882,167.72505834689878
1036,34527.40486409156,157.53914933510364,,144.1216365009062,,167.93038683564117,165.12507369985062,179.32783271955964,128.01443388099977,157.5525906451402,161.64785596658024,179.9961249912539,173.9803184814944
1037,34560.732474964236,158.7342315166308,,144.2146854179478,,156.13117609739572,157.28708615788796,142.0270080613538,122.52268836302589,133.27329276853607,161.5891468394429,179.99619578265632,155.67266096410833
1038,34594.06008583691,158.6488832131614,,144.67284620654794,,139.47682004045413,142.0771136609246,115.53179828273123,112.19431308140459,139.83775357198778,163.61783104564577,179.99625592823375,140.63463150366843
1039,34627.387696709586,160.0957523894136,,150.35498738042875,,119.17282156143149,139.76450775052552,99.32024931683681,86.83327365946151,141.27270679252862,163.6347935900523,179.99620368744084,127.81157723092093
1040,34660.71530758226,161.484607294059,,153.6411005028547,,36.253530883056165,147.73539918882815,131.81215439536606,118.5979458971098,78.92849537376792,109.72967157778666,179.9963857612555,87.32948982779389
1041,34694.042918454936,161.41997861426913,,155.05082226786556,,73.90412982481615,151.53903405768878,48.313429452574276,116.95448822770332,152.4045239408347,117.89855982252915,179.9963234486416,119.36320819541763
1042,34727.37052932761,159.817518733936,,154.6043896753808,,83.69442184833213,153.4490060286326,66.48665331033467,116.36100030146147,156.15479936174034,113.82995244167608,179.99625287014032,124.94066341272197
1043,34760.698140200286,165.47219338580697,,156.78203590380832,,92.86019867291978,113.29391601764769,82.45786815627153,25.835153044393426,112.6168462042718,149.70779818176766,179.99649595308435,100.50564739621505
